Nombre del archivo,Placa,Placa detectada,errores,similaridad
"E1,CAM1,250210152158914,6194BWP,9997.jpg",6194BWP,6196BTP,"['4->6', 'W->T']",0.7142857142857143
"E1,CAM1,250210173330908,9559DWM,9986.jpg",9559DWM,9559DMM,['W->M'],0.8571428571428571
"E1,CAM1,250210135702821,2479HSL,9769.jpg",2479HSL,3479HSH,"['2->3', 'L->H']",0.7142857142857143
"E1,CAM1,250210122433168,9976JWN,9626.jpg",9976JWN,JMN9975,"['9->J', '9->M', '7->N', '6->9', 'J->9', 'W->7', 'N->5']",0.42857142857142855
"E1,CAM1,250210150303989,9737JVH,8957.jpg",9737JVH,9737JVH,[],1.0
"E1,CAM1,250210135506906,1116LMR,9963.jpg",1116LMR,0464CMR,"['1->0', '1->4', '1->6', '6->4', 'L->C']",0.42857142857142855
"E1,CAM1,250210142911142,S2210L,9621.jpg",S2210L,5221DLV,"['S->5', '0->D', '->V)']",0.6153846153846154
"E1,CAM1,250210133031919,4162LCJ,9929.jpg",4162LCJ,4182LCJ,['6->8'],0.8571428571428571
"E1,CAM1,250210140823707,1542LYC,9997.jpg",1542LYC,1542LYC,[],1.0
"E1,CAM1,250210165332830,6039DXS,9916.jpg",6039DXS,6039DX,['S-> '],0.9230769230769231
"E1,CAM1,250210124505369,3388HKD,9999.jpg",3388HKD,3388HKD,[],1.0
"E1,CAM1,250210171407297,9926FTL,9998.jpg",9926FTL,9926FTL,[],1.0
"E1,CAM1,250210120641240,7690GGV,9985.jpg",7690GGV,7690GCV,['G->C'],0.8571428571428571
"E1,CAM1,250210122454089,---,9644.jpg",---,6165,"['-->6', '-->1', '-->6', '->5)']",0.0
"E1,CAM1,250210135902892,0245FVZ,9972.jpg",0245FVZ,0245F1Z,['V->1'],0.8571428571428571
"E1,CAM1,250210131519873,9904LTZ,9850.jpg",9904LTZ,9904LTZ,[],1.0
"E1,CAM1,250210152810301,6436HWH,9991.jpg",6436HWH,6436HMH,['W->M'],0.8571428571428571
"E1,CAM1,250210165321706,3390GTF,9639.jpg",3390GTF,CTF8390,"['3->C', '3->T', '9->F', '0->8', 'G->3', 'T->9', 'F->0']",0.42857142857142855
"E1,CAM1,250210142715757,3731LNM,9993.jpg",3731LNM,0734BNM,"['3->0', '1->4', 'L->B']",0.5714285714285714
"E1,CAM1,250210112048821,4114KCH,10000.jpg",4114KCH,0414YKC,"['4->0', '1->4', 'K->Y', 'C->K', 'H->C']",0.7142857142857143
"E1,CAM1,250210114852686,SE7784CJ,9983.jpg",SE7784CJ,SEY784CJ,['7->Y'],0.875
"E1,CAM1,250210111417888,1138LWL,9814.jpg",1138LWL,1138LLL,['W->L'],0.8571428571428571
"E1,CAM1,250210113742908,1006HZS,9995.jpg",1006HZS,510O6HZS,"['1->5', '0->1', '6->O', 'H->6', 'Z->H', 'S->Z', '->S)']",0.8
"E1,CAM1,250210111006542,SE8430CX,9878.jpg",SE8430CX,SE8430CX,[],1.0
"E1,CAM1,250210122327765,1847CSW,9962.jpg",1847CSW,1847CSI,['W->I'],0.8571428571428571
"E1,CAM1,250210115513588,O8050R,9620.jpg",O8050R,0805DR,"['O->0', '0->D']",0.6666666666666666
"E1,CAM1,250210122829484,7343KHF,9998.jpg",7343KHF,7343KHF,[],1.0
"E1,CAM1,250210114106476,1696CTS,9956.jpg",1696CTS,0596CTS,"['1->0', '6->5']",0.7142857142857143
"E1,CAM1,250210135523826,3627LLX,9999.jpg",3627LLX,3627LLX,[],1.0
"E1,CAM1,250210110407592,8353JRX,9972.jpg",8353JRX,8353JRX,[],1.0
"E1,CAM1,250210131822114,7442CXB,9999.jpg",7442CXB,7442CXB,[],1.0
"E1,CAM1,250210121004916,7572JDB,9941.jpg",7572JDB,JDBI7512,"['7->J', '5->D', '7->B', '2->I', 'J->7', 'D->5', 'B->1', '->2)']",0.4
"E1,CAM1,250210114707035,6098FBL,9971.jpg",6098FBL,0098RFB,"['6->0', 'F->R', 'B->F', 'L->B']",0.7142857142857143
"E1,CAM1,250210110932950,2160LWB,9953.jpg",2160LWB,2160LIB,['W->I'],0.8571428571428571
"E1,CAM1,250210111250299,7341DSX,9964.jpg",7341DSX,7341DSX,[],1.0
"E1,CAM1,250210114557961,SE3543DJ,9706.jpg",SE3543DJ,SE3530J,"['4->3', '3->0', 'D->J', 'J-> ']",0.8
"E1,CAM1,250210112150005,7842CNG,10000.jpg",7842CNG,7842CNG,[],1.0
"E1,CAM1,250210112700161,0550LGW,9852.jpg",0550LGW,0550LGL,['W->L'],0.8571428571428571
"E1,CAM1,250210130639869,4378KGC,9999.jpg",4378KGC,4378KGC,[],1.0
"E1,CAM1,250210120016728,6117MDW,9999.jpg",6117MDW,6117MDM,['W->M'],0.8571428571428571
"E1,CAM1,250210115848092,0800KZK,9932.jpg",0800KZK,0800KZK,[],1.0
"E1,CAM1,250210104404529,1498KYY,9935.jpg",1498KYY,1493KYY,['8->3'],0.8571428571428571
"E1,CAM1,250210120103007,Z8296X,9647.jpg",Z8296X,2829GXY,"['Z->2', '6->G', '->Y)']",0.6153846153846154
"E1,CAM1,250210101615132,4940GWZ,9986.jpg",4940GWZ,49406WZ,['G->6'],0.8571428571428571
"E1,CAM1,250210112129537,9771HPL,9968.jpg",9771HPL,9771HPL,[],1.0
"E1,CAM1,250210111732893,---,8689.jpg",---,FOB0KI,"['-->F', '-->O', '-->B', '->0KI)']",0.0
"E1,CAM1,250210121501088,4828GKF,9945.jpg",4828GKF,7828CKF,"['4->7', 'G->C']",0.7142857142857143
"E1,CAM1,250210101604883,4837GXC,9884.jpg",4837GXC,4837GXC,[],1.0
"E1,CAM1,250210091231238,2812JSJ,9984.jpg",2812JSJ,2812JS,['J-> '],0.9230769230769231
"E1,CAM1,250210092843218,9331JJS,9991.jpg",9331JJS,0933JJS,"['9->0', '3->9', '1->3']",0.8571428571428571
"E1,CAM1,250210090431016,5220CXP,9961.jpg",5220CXP,5220CXP,[],1.0
"E1,CAM1,250210090556462,2470BCK,9985.jpg",2470BCK,2470,"['B-> ', 'C-> ', 'K-> ']",0.7272727272727273
"E1,CAM1,250210104649083,0213JZC,9999.jpg",0213JZC,0213UJZD,"['J->U', 'Z->J', 'C->Z', '->D)']",0.8
"E1,CAM1,250210114511416,1655TCR,9631.jpg",1655TCR,11655ECRI,"['6->1', '5->6', 'T->5', 'C->E', 'R->C', '->RI)']",0.75
"E1,CAM1,250210093845539,3786CDR,10000.jpg",3786CDR,3786CDR,[],1.0
"E1,CAM1,250210100647130,8457HCZ,9954.jpg",8457HCZ,8457HCZ,[],1.0
"E1,CAM1,250210101633681,2958LRH,9999.jpg",2958LRH,2958LRH,[],1.0
"E1,CAM1,250210094146912,SE7061I,9587.jpg",SE7061I,SE7061,['I-> '],0.9230769230769231
"E1,CAM1,250210100546227,9235BNR,9990.jpg",9235BNR,9235BNR,[],1.0
"E1,CAM1,250210104205254,9406FTY,9995.jpg",9406FTY,9406FT,['Y-> '],0.9230769230769231
"E1,CAM1,250210102457058,8424JYW,9441.jpg",8424JYW,1342LJY,"['8->1', '4->3', '2->4', '4->2', 'J->L', 'Y->J', 'W->Y']",0.5714285714285714
"E1,CAM1,250210091010152,7735MWS,9918.jpg",7735MWS,7735MS,"['W->S', 'S-> ']",0.9230769230769231
"E1,CAM1,250210104851155,5429HWM,9977.jpg",5429HWM,5429HHM,['W->H'],0.8571428571428571
"E1,CAM1,250210104018119,5689BWJ,9971.jpg",5689BWJ,1689BIJ,"['5->1', 'W->I']",0.7142857142857143
"E1,CAM1,250210100449965,0166CPS,9995.jpg",0166CPS,20I66CPS,"['0->2', '1->0', '6->I', 'C->6', 'P->C', 'S->P', '->S)']",0.8
"E1,CAM1,250210095146084,4378KGC,10000.jpg",4378KGC,4378KGC,[],1.0
"E1,CAM1,250210102037009,SE7993DD,9958.jpg",SE7993DD,SE7993D0,['D->0'],0.875
"E1,CAM1,250210104343624,Z6336F,9639.jpg",Z6336F,2633GF,"['Z->2', '6->G']",0.6666666666666666
"E1,CAM1,250210095049743,5733GTM,9921.jpg",5733GTM,6733GTM,['5->6'],0.8571428571428571
"E1,CAM1,250210092721066,7675LNY,9983.jpg",7675LNY,7675LNK,['Y->K'],0.8571428571428571
"E1,CAM1,250210104041649,6413JWH,9640.jpg",6413JWH,6413JUH,['W->U'],0.8571428571428571
"E1,CAM1,250210115149208,2975MDF,10000.jpg",2975MDF,2975MDA,['F->A'],0.8571428571428571
"E1,CAM1,250210095653599,7942KBJ,9682.jpg",7942KBJ,0942KBJ,['7->0'],0.8571428571428571
"E1,CAM1,250210093007402,0805DRZ,9965.jpg",0805DRZ,0805BZ,"['D->B', 'R->Z', 'Z-> ']",0.7692307692307693
"E1,CAM1,250210110316172,1116LMR,9927.jpg",1116LMR,0464MMR,"['1->0', '1->4', '1->6', '6->4', 'L->M']",0.42857142857142855
"E1,CAM1,250210092411061,5071BJV,9994.jpg",5071BJV,5071BJ,['V-> '],0.9230769230769231
"E1,CAM1,250210075602759,5520LKG,9991.jpg",5520LKG,5520LKG,[],1.0
"E1,CAM1,250210075541307,7481GYS,9721.jpg",7481GYS,0781TGY,"['7->0', '4->7', 'G->T', 'Y->G', 'S->Y']",0.7142857142857143
"E1,CAM1,250210085359827,3483JLF,9799.jpg",3483JLF,3483JLF,[],1.0
"E1,CAM1,250210081731676,6539DDG,9735.jpg",6539DDG,18539DG,"['6->1', '5->8', '3->5', '9->3', 'D->9']",0.7142857142857143
"E1,CAM1,250210085232316,9958GVD,9742.jpg",9958GVD,9958GVB,['D->B'],0.8571428571428571
"E1,CAM1,250210090013105,9331JJS,9997.jpg",9331JJS,0933JJS,"['9->0', '3->9', '1->3']",0.8571428571428571
"E1,CAM1,250210091002136,3491KNF,10000.jpg",3491KNF,3491KNF,[],1.0
"E1,CAM1,250210085412983,---,9644.jpg",---,8898JZ,"['-->8', '-->8', '-->9', '->8JZ)']",0.0
"E1,CAM1,250210084949746,7523BSP,9952.jpg",7523BSP,7523BSR,['P->R'],0.8571428571428571
"E1,CAM1,250210092155224,6011FHM,9962.jpg",6011FHM,6011FHM,[],1.0
"E1,CAM1,250210072306299,0708LJC,9814.jpg",0708LJC,0798LJC,['0->9'],0.8571428571428571
"E1,CAM1,250210081845453,1228GWM,9929.jpg",1228GWM,112280M,"['2->1', '8->2', 'G->8', 'W->0']",0.7142857142857143
"E1,CAM1,250210075551822,3474FTR,10000.jpg",3474FTR,3474FIR,['T->I'],0.8571428571428571
"E1,CAM1,250210013813708,7576HTZ,8939.jpg",7576HTZ,77375H7,"['5->7', '7->3', '6->7', 'H->5', 'T->H', 'Z->7']",0.42857142857142855
"E1,CAM1,250210080428185,3178KRW,9998.jpg",3178KRW,3178KRM,['W->M'],0.8571428571428571
"E1,CAM1,250210090510511,3817FWZ,9986.jpg",3817FWZ,3817FIZ,['W->I'],0.8571428571428571
"E1,CAM1,250210092806486,9129FPV,9843.jpg",9129FPV,9129FPV,[],1.0
"E1,CAM1,250210081903859,4885BXR,9781.jpg",4885BXR,4885BXR,[],1.0
"E1,CAM1,250210080551228,4671MWC,9994.jpg",4671MWC,4671MWC,[],1.0
"E1,CAM1,250210090418014,8751DMX,10000.jpg",8751DMX,8751DMX,[],1.0
"E1,CAM1,250210085314689,6039DXS,9849.jpg",6039DXS,6039XD,"['D->X', 'X->D', 'S-> ']",0.7692307692307693
"E1,CAM1,250210080233832,3201HRJ,9997.jpg",3201HRJ,3201HRJ,[],1.0
"E1,CAM1,250210090028979,1759DHD,9990.jpg",1759DHD,11759HD,"['7->1', '5->7', '9->5', 'D->9']",0.8571428571428571
"E1,CAM1,250210084353218,0831HTG,9909.jpg",0831HTG,0831HIG,['T->I'],0.8571428571428571
"E1,CAM1,250210075522792,6936DLY,9948.jpg",6936DLY,6926DLY,['3->2'],0.8571428571428571
"E1,CAM1,250210101348468,1492JYS,9705.jpg",1492JYS,0049ZJY,"['1->0', '4->0', '9->4', '2->9', 'J->Z', 'Y->J', 'S->Y']",0.5714285714285714
"E1,CAM1,250210083650694,6064MGX,9998.jpg",6064MGX,6064MGX,[],1.0
"E1,CAM1,250210085348437,1475JKJ,10000.jpg",1475JKJ,4475JKJ,['1->4'],0.8571428571428571
"E1,CAM1,250210085826235,4994LFP,9646.jpg",4994LFP,0944TFP,"['4->0', '9->4', 'L->T']",0.5714285714285714
"E1,CAM1,250210092820704,7547FWY,9995.jpg",7547FWY,1547FIY,"['7->1', 'W->I']",0.7142857142857143
"S1,CAM2,250210193823236,1636KLW,9798.jpg",1636KLW,1636KLH,['W->H'],0.8571428571428571
"S1,CAM2,250210193334267,4114LNV,9967.jpg",4114LNV,4114LN,['V-> '],0.9230769230769231
"S1,CAM2,250210201412186,8783FVD,9976.jpg",8783FVD,8783FV0,['D->0'],0.8571428571428571
"S1,CAM2,250210212019182,7207GYR,9918.jpg",7207GYR,7207GYR,[],1.0
"S1,CAM2,250210191831533,9828LPT,9998.jpg",9828LPT,9828LPT,[],1.0
"S1,CAM2,250210185257113,9669JYW,9993.jpg",9669JYW,9669JYY,['W->Y'],0.8571428571428571
"S1,CAM2,250210202748331,9752DCD,9939.jpg",9752DCD,9752DCD,[],1.0
"S1,CAM2,250210202159568,5446LFC,9420.jpg",5446LFC,5426LFC,['4->2'],0.8571428571428571
"S1,CAM2,250210193225880,8690CWJ,9984.jpg",8690CWJ,8690CWJ,[],1.0
"S1,CAM2,250210185703490,3602MPT,9910.jpg",3602MPT,3602MPI,['T->I'],0.8571428571428571
"S1,CAM2,250210192639070,---,8737.jpg",---,482IJSX,"['-->4', '-->8', '-->2', '->IJSX)']",0.0
"S1,CAM2,250210211124179,S3880PU,8653.jpg",S3880PU,85388TPU,"['S->8', '3->5', '8->3', '0->8', 'P->T', 'U->P', '->U)']",0.6666666666666666
"S1,CAM2,250210200430404,5429HWM,9978.jpg",5429HWM,5429HHM,['W->H'],0.8571428571428571
"S1,CAM2,250210195420639,9672FVW,9992.jpg",9672FVW,9672FV,['W-> '],0.9230769230769231
"S1,CAM2,250210191532839,9523MMW,9969.jpg",9523MMW,9523MMW,[],1.0
"S1,CAM2,250210204100587,6543FRB,9909.jpg",6543FRB,5233FRB,"['6->5', '5->2', '4->3']",0.7142857142857143
"S1,CAM2,250210213702505,1123KJV,9999.jpg",1123KJV,4123KJV,['1->4'],0.8571428571428571
"S1,CAM2,250210184552041,7925HJL,9708.jpg",7925HJL,925I0L,"['7->9', '9->2', '2->5', '5->I', 'H->0', 'J->L', 'L-> ']",0.6153846153846154
"S1,CAM2,250210192543088,4476GKK,9987.jpg",4476GKK,4476GKK,[],1.0
"S1,CAM2,250210155721850,7259HSG,9926.jpg",7259HSG,7259HSI,['G->I'],0.8571428571428571
"S1,CAM2,250210202603134,6903CKW,9963.jpg",6903CKW,6903CKL,['W->L'],0.8571428571428571
"S1,CAM2,250210180753973,6436HWH,9999.jpg",6436HWH,6436HUH,['W->U'],0.8571428571428571
"S1,CAM2,250210213427655,0332GYW,9822.jpg",0332GYW,0332GY,['W-> '],0.9230769230769231
"S1,CAM2,250210171132415,5093GNX,9941.jpg",5093GNX,5093GNX,[],1.0
"S1,CAM2,250210180811972,5121JFB,9998.jpg",5121JFB,5121JB,"['F->B', 'B-> ']",0.9230769230769231
"S1,CAM2,250210135008420,---,9638.jpg",---,8520MX,"['-->8', '-->5', '-->2', '->0MX)']",0.0
"S1,CAM2,250210200403562,---,9100.jpg",---,0001YJX,"['-->0', '-->0', '-->0', '->1YJX)']",0.0
"S1,CAM2,250210152631134,4671MWC,9966.jpg",4671MWC,4671MWC,[],1.0
"S1,CAM2,250210183517762,4617KDD,9993.jpg",4617KDD,7617KDD,['4->7'],0.8571428571428571
"S1,CAM2,250210182248285,4321JGX,9995.jpg",4321JGX,2321JGX,['4->2'],0.8571428571428571
"S1,CAM2,250210181218240,4671MWC,9998.jpg",4671MWC,4671MWC,[],1.0
"S1,CAM2,250210170638946,5400KGB,9636.jpg",5400KGB,5400KGB,[],1.0
"S1,CAM2,250210183005137,---,9635.jpg",---,NJEZXCO,"['-->N', '-->J', '-->E', '->ZXCO)']",0.0
"S1,CAM2,250210171340080,2952LVK,9991.jpg",2952LVK,2952LIK,['V->I'],0.8571428571428571
"S1,CAM2,250210192725927,7310DGZ,9810.jpg",7310DGZ,7310062,"['D->0', 'G->6', 'Z->2']",0.5714285714285714
"S1,CAM2,250210162737021,1022LFJ,9994.jpg",1022LFJ,1022LFEJ,"['J->E', '->J)']",0.9333333333333333
"S1,CAM2,250210191437732,5369LXW,9995.jpg",5369LXW,5369LXI,['W->I'],0.8571428571428571
"S1,CAM2,250210194813080,2917GBP,9962.jpg",2917GBP,2917GBP,[],1.0
"S1,CAM2,250210175528949,9844GFT,9951.jpg",9844GFT,9844GFB,['T->B'],0.8571428571428571
"S1,CAM2,250210183448466,9582JDN,9967.jpg",9582JDN,9582JDM,['N->M'],0.8571428571428571
"S1,CAM2,250210184022183,2134GXN,9997.jpg",2134GXN,2134GXM,['N->M'],0.8571428571428571
"S1,CAM2,250210172956013,4588MVY,9938.jpg",4588MVY,4688MVY,['5->6'],0.8571428571428571
"S1,CAM2,250210222156083,8936KYP,9999.jpg",8936KYP,8936KYP,[],1.0
"S1,CAM2,250210172720147,6135FFW,9645.jpg",6135FFW,6135FF,['W-> '],0.9230769230769231
"S1,CAM2,250210183225787,0708LJC,9787.jpg",0708LJC,0798LJC,['0->9'],0.8571428571428571
"S1,CAM2,250210150850033,2975MDF,9998.jpg",2975MDF,2975MDA,['F->A'],0.8571428571428571
"S1,CAM2,250210143130229,7481GYS,9941.jpg",7481GYS,FE8L6YS,"['7->F', '4->E', '1->L', 'G->6']",0.42857142857142855
"S1,CAM2,250210133529669,6562KJL,9991.jpg",6562KJL,6562KJ,['L-> '],0.9230769230769231
"S1,CAM2,250210130527888,8494MWW,9998.jpg",8494MWW,0849MWW,"['8->0', '4->8', '9->4', '4->9']",0.8571428571428571
"S1,CAM2,250210151042153,3178KRW,9999.jpg",3178KRW,3178KRV,['W->V'],0.8571428571428571
"S1,CAM2,250210133631650,1228GWM,9998.jpg",1228GWM,1228GTM,['W->T'],0.8571428571428571
"S1,CAM2,250210133043856,7442CXB,9989.jpg",7442CXB,7462CXB,['4->6'],0.8571428571428571
"S1,CAM2,250210142657008,3474FTR,9982.jpg",3474FTR,0044BZF,"['3->0', '4->0', '7->4', 'F->B', 'T->Z', 'R->F']",0.42857142857142855
"S1,CAM2,250210155306411,7334KWR,9999.jpg",7334KWR,7334KIR,['W->I'],0.8571428571428571
"S1,CAM2,250210143910298,0477BYD,9970.jpg",0477BYD,0477BYD,[],1.0
"S1,CAM2,250210130553731,5287KYJ,9976.jpg",5287KYJ,5287KXJ,['Y->X'],0.8571428571428571
"S1,CAM2,250210131000421,0257HTN,9976.jpg",0257HTN,0257HIN,['T->I'],0.8571428571428571
"S1,CAM2,250210164652523,4289KDP,9998.jpg",4289KDP,4289KDP,[],1.0
"S1,CAM2,250210132648759,9994LTZ,9894.jpg",9994LTZ,9904LTZ,['9->0'],0.8571428571428571
"S1,CAM2,250210130054554,1621LDK,9930.jpg",1621LDK,1621LDX,['K->X'],0.8571428571428571
"S1,CAM2,250210152506920,---,9167.jpg",---,4533LGL,"['-->4', '-->5', '-->3', '->3LGL)']",0.0
"S1,CAM2,250210133954437,9331JJS,9987.jpg",9331JJS,0933JJS,"['9->0', '3->9', '1->3']",0.8571428571428571
"S1,CAM2,250210124047976,0245FVZ,9911.jpg",0245FVZ,0245F1Z,['V->1'],0.8571428571428571
"S1,CAM2,250210141716039,3104KMR,9927.jpg",3104KMR,3104KMR,[],1.0
"S1,CAM2,250210173916875,4590LCS,9914.jpg",4590LCS,4590LCD,['S->D'],0.8571428571428571
"S1,CAM2,250210131257678,2483JZZ,9995.jpg",2483JZZ,2483JZZ,[],1.0
"S1,CAM2,250210142310114,5273HVZ,9919.jpg",5273HVZ,5273HZ,"['V->Z', 'Z-> ']",0.9230769230769231
"S1,CAM2,250210151258723,7576HTZ,9218.jpg",7576HTZ,7576HILI,"['T->I', 'Z->L', '->I)']",0.6666666666666666
"S1,CAM2,250210132558777,7148JJY,9993.jpg",7148JJY,7148JJK,['Y->K'],0.8571428571428571
"S1,CAM2,250210173941452,SE1737DV,9990.jpg",SE1737DV,E7732D,"['S->E', 'E->7', '1->7', '7->3', '3->2', '7->D', 'D-> ', 'V-> ']",0.5714285714285714
"S1,CAM2,250210133401393,3280GRD,9998.jpg",3280GRD,3280GRD,[],1.0
"S1,CAM2,250210132225570,4923KNC,9999.jpg",4923KNC,4923KNC,[],1.0
"S1,CAM2,250210124904216,1006HZS,9982.jpg",1006HZS,1006HZS,[],1.0
"S1,CAM2,250210132831629,0550LGW,9951.jpg",0550LGW,0550LGL,['W->L'],0.8571428571428571
"S1,CAM2,250210111515604,8025KBP,9990.jpg",8025KBP,8025KBP,[],1.0
"S1,CAM2,250210115258704,4430GCV,9996.jpg",4430GCV,4430GCV,[],1.0
"S1,CAM2,250210112253517,3339GGZ,9931.jpg",3339GGZ,333966Z,"['G->6', 'G->6']",0.7142857142857143
"S1,CAM2,250210121500463,SE3543DJ,9948.jpg",SE3543DJ,SE35430J,['D->0'],0.875
"S1,CAM2,250210124646755,1626GRZ,9994.jpg",1626GRZ,16266RZ,['G->6'],0.8571428571428571
"S1,CAM2,250210125648130,1847CSW,9987.jpg",1847CSW,1847CSI,['W->I'],0.8571428571428571
"S1,CAM2,250210120435199,8510CTZ,9947.jpg",8510CTZ,8510C1Z,['T->1'],0.8571428571428571
"S1,CAM2,250210123224362,7690GGV,9973.jpg",7690GGV,776906GV,"['6->7', '9->6', '0->9', 'G->0', 'G->6', 'V->G', '->V)']",0.8
"S1,CAM2,250210125123990,8603FWS,9983.jpg",8603FWS,8603FHS,['W->H'],0.8571428571428571
"S1,CAM2,250210125339967,9976JWN,9901.jpg",9976JWN,9975JMN,"['6->5', 'W->M']",0.7142857142857143
"S1,CAM2,250210133813083,---,8623.jpg",---,0345HCB,"['-->0', '-->3', '-->4', '->5HCB)']",0.0
"S1,CAM2,250210123523681,4757JCZ,9950.jpg",4757JCZ,4757JCZ,[],1.0
"S1,CAM2,250210140245537,3817FWZ,9969.jpg",3817FWZ,3817FIZ,['W->I'],0.8571428571428571
"S1,CAM2,250210132515639,---,9646.jpg",---,0148JJY,"['-->0', '-->1', '-->4', '->8JJY)']",0.0
"S1,CAM2,250210131602934,6413JWH,9975.jpg",6413JWH,6413JH,"['W->H', 'H-> ']",0.9230769230769231
"S1,CAM2,250210120528587,3099JZY,9985.jpg",3099JZY,3099JZY,[],1.0
"S1,CAM2,250210111341234,0213JZC,9976.jpg",0213JZC,F0213UJZD,"['0->F', '2->0', '1->2', '3->1', 'J->3', 'Z->U', 'C->J', '->ZD)']",0.75
"S1,CAM2,250210123445089,6117MDW,10000.jpg",6117MDW,6117MDD,['W->D'],0.8571428571428571
"S1,CAM2,250210124328109,0517JYT,9946.jpg",0517JYT,0517JYT,[],1.0
"S1,CAM2,250210123408607,2975MDF,10000.jpg",2975MDF,2975MDF,[],1.0
"S1,CAM2,250210114152848,5614MHS,9990.jpg",5614MHS,5614MHS,[],1.0
"S1,CAM2,250210122619209,4114KCH,9996.jpg",4114KCH,CLIIGKCH,"['4->C', '1->L', '1->I', '4->I', 'K->G', 'C->K', 'H->C', '->H)']",0.4
"S1,CAM2,250210120911825,6239HBT,9978.jpg",6239HBT,6239HBI,['T->I'],0.8571428571428571
"S1,CAM2,250210111958573,2145KBD,9997.jpg",2145KBD,0215KBD,"['2->0', '1->2', '4->1']",0.8571428571428571
"S1,CAM2,250210105211035,---,0.jpg",---,0134FPH,"['-->0', '-->1', '-->3', '->4FPH)']",0.0
"S1,CAM2,250210101402967,7547FWY,9998.jpg",7547FWY,7547F,"['W-> ', 'Y-> ']",0.8333333333333334
"S1,CAM2,250210092352093,---,8373.jpg",---,75766,"['-->7', '-->5', '-->7', '->66)']",0.0
"S1,CAM2,250210114356327,1696CTS,9946.jpg",1696CTS,1596CTS,['6->5'],0.8571428571428571
"S1,CAM2,250210092534978,2812JSJ,9969.jpg",2812JSJ,2812JS,['J-> '],0.9230769230769231
"S1,CAM2,250210103856342,1116LMR,9955.jpg",1116LMR,C1A6LMR,"['1->C', '1->A']",0.7142857142857143
"S1,CAM2,250210093001496,9133LVW,9987.jpg",9133LVW,9133LV,['W-> '],0.9230769230769231
"S1,CAM2,250210102822860,5445HJK,9950.jpg",5445HJK,0545HJK,"['5->0', '4->5']",0.8571428571428571
"S1,CAM2,250210112756798,SE8430CX,9982.jpg",SE8430CX,SE84300X,['C->0'],0.875
"S1,CAM2,250210100129272,5071BJV,9969.jpg",5071BJV,0071SBJ,"['5->0', 'B->S', 'J->B', 'V->J']",0.7142857142857143
"S1,CAM2,250210103942309,9120FPV,9852.jpg",9120FPV,9129FPV,['0->9'],0.8571428571428571
"S1,CAM2,250210095710176,8394CHG,9999.jpg",8394CHG,8394CHG,[],1.0
"S1,CAM2,250210093500433,4994LRP,9608.jpg",4994LRP,0149GLL,"['4->0', '9->1', '9->4', '4->9', 'L->G', 'R->L', 'P->L']",0.42857142857142855
"S1,CAM2,250210082604977,4885BXR,9980.jpg",4885BXR,4885BXR,[],1.0
"S1,CAM2,250210123134068,9890MHH,9997.jpg",9890MHH,9890MHH,[],1.0
"S1,CAM2,250210105448949,4940GWZ,9924.jpg",4940GWZ,4940GUZ,['W->U'],0.8571428571428571
"S1,CAM2,250210110218160,9577HZJ,9944.jpg",9577HZJ,9377HZJ,['5->3'],0.8571428571428571
"S1,CAM2,250210123736846,4252JYF,9639.jpg",4252JYF,252,"['4->2', '2->5', '5->2', '2-> ', 'J-> ', 'Y-> ', 'F-> ']",0.6
"S1,CAM2,250210100301033,9737JVH,9774.jpg",9737JVH,9737JV,['H-> '],0.9230769230769231
"S1,CAM2,250210092935310,3849HTH,9914.jpg",3849HTH,3829HEH,"['4->2', 'T->E']",0.7142857142857143
"S1,CAM2,250210091732222,9331JJS,9996.jpg",9331JJS,0933JJS,"['9->0', '3->9', '1->3']",0.8571428571428571
"S1,CAM2,250210103439168,6203MML,9994.jpg",6203MML,6203MM,['L-> '],0.9230769230769231
"S1,CAM2,250210120253189,1339CTV,9999.jpg",1339CTV,1339CN,"['T->N', 'V-> ']",0.7692307692307693
"S1,CAM2,250210120615468,---,9646.jpg",---,0215CNP,"['-->0', '-->2', '-->1', '->5CNP)']",0.0
"S1,CAM2,250210113553711,2160LWB,9982.jpg",2160LWB,22160LIB,"['1->2', '6->1', '0->6', 'L->0', 'W->L', 'B->I', '->B)']",0.8
"S1,CAM2,250210101758095,7942KBJ,9713.jpg",7942KBJ,0942KBJ,['7->0'],0.8571428571428571
"S1,CAM2,250210102701333,3786CDR,9975.jpg",3786CDR,3786CDR,[],1.0
"S1,CAM2,250210111215316,8694HND,9996.jpg",8694HND,8694HND,[],1.0
"S1,CAM2,250210103927966,---,0.jpg",---,PV,"['-->P', '-->V', '--> ']",0.0
"S1,CAM2,250210111035321,4213DYK,10000.jpg",4213DYK,4213DYK,[],1.0
"S1,CAM2,250210105926106,2958LRH,9998.jpg",2958LRH,2958LRH,[],1.0
"S1,CAM2,250210103126303,1759DHD,9989.jpg",1759DHD,0759HDH,"['1->0', 'D->H', 'H->D', 'D->H']",0.7142857142857143
"S1,CAM2,250210075857500,4299LDY,9998.jpg",4299LDY,4299LDY,[],1.0
"S1,CAM2,250210063102978,2836HDM,9803.jpg",2836HDM,2838HDM,['6->8'],0.8571428571428571
"S1,CAM2,250210090138428,7523BSP,9980.jpg",7523BSP,7523BSR,['P->R'],0.8571428571428571
"S1,CAM2,250210083304002,1804KVR,9992.jpg",1804KVR,1304KVR,['8->3'],0.8571428571428571
